ID,names,Excel Rows,Video Type,Captions,Video Width,Video Height,Frame Count,FPS,duration
239,S242,242,SENTENCE,Traveling to 25 countries in one year is quite a trip.,320.0,240.0,232.0,30.1038062284,7.70666666667
240,S243,243,SENTENCE,I go out in the country with the farms and streams and relax.,320.0,240.0,141.0,30.1927194861,4.67
241,S244,244,SENTENCE,The patient is very mischievous.,320.0,240.0,53.0,30.5475504323,1.735
242,S245,245,SENTENCE,What city are the twins Tammy and Ben vacationing in?,320.0,240.0,125.0,30.2175664786,4.13666666667
243,S246,246,SENTENCE,That farmer sheared his 24 sheep.,320.0,240.0,130.0,30.2091402014,4.30333333333
244,S247,247,SENTENCE,"With my accounting major, I'm now a CPA.",320.0,240.0,78.0,30.369889682,2.56833333333
245,S248,248,SENTENCE,February has 29 days every four years.,320.0,240.0,57.0,30.5084745763,1.86833333333
246,S249,249,SENTENCE,I ran hard after the train but missed it.,320.0,240.0,118.0,30.2305721605,3.90333333333
247,S250,250,SENTENCE,I do leg exercises for two hours.,320.0,240.0,105.0,30.2593659942,3.47
248,S251,251,SENTENCE,My 300 mile drive was terribly boring; I won't be doing THAT again.,320.0,240.0,132.0,30.2059496568,4.37
249,S252,252,SENTENCE,"Ladies and gentlemen, thank you for coming.",320.0,240.0,109.0,30.2497687327,3.60333333333
250,S253,253,SENTENCE,I'm disappointed with you for writing so few sentences.,320.0,240.0,78.0,30.369889682,2.56833333333
251,S254,254,SENTENCE,Look up pages 20 - 35 in your geometry books.,320.0,240.0,171.0,30.328111144,5.63833333333
252,S255,255,SENTENCE,A young girl from Finland is staying here for six months.,320.0,240.0,122.0,30.2229562345,4.03666666667
253,S256,256,SENTENCE,"You fool, why do you believe me?",320.0,240.0,54.0,30.5372290292,1.76833333333
254,S257,257,SENTENCE,"Not long ago, it snowed for several weeks straight in Montana.",320.0,240.0,233.0,30.1033591731,7.74
255,S258,258,SENTENCE,"When I was 13 or 14, I enjoyed corresponding with a British prince.",320.0,240.0,155.0,30.3623898139,5.105
256,S259,259,SENTENCE,It's rarely easy to supervise emotionally disturbed children.,320.0,240.0,131.0,30.2075326672,4.33666666667
257,S260,260,SENTENCE,"The title of the dance performance two months from now is ""Peter and the Wolf.""",320.0,240.0,159.0,30.3531657652,5.23833333333
258,S261,261,SENTENCE,Are you nervous about your surgery in a couple of weeks?,320.0,240.0,89.0,30.3236797274,2.935
259,S262,262,SENTENCE,Are you excited about tonight's photography club meeting?,320.0,240.0,79.0,30.0,2.63333333333
260,S263,263,SENTENCE,"The night before his wedding, five of us bachelors teased Bob. ",320.0,240.0,143.0,30.1900070373,4.73666666667
261,S264,264,SENTENCE,"You lazy bum, go to the library yourself for the pencil sharpener.",320.0,240.0,142.0,30.1913536499,4.70333333333
262,S265,265,SENTENCE,It's a myth that eating a lot of corn on the cob will make you taller.,320.0,240.0,196.0,30.2858614473,6.47166666667
263,S266,266,SENTENCE,What color is your bedroom mirror's frame?,320.0,240.0,99.0,30.2906680265,3.26833333333
264,S267,267,SENTENCE,I don't know how to oversleep.,320.0,240.0,64.0,30.0,2.13333333333
265,S268,268,SENTENCE,Pay no attention to that person; he's a gossip. ,320.0,240.0,82.0,30.3516347933,2.70166666667
266,S269,269,SENTENCE,Mary Kay has really nice personality.,320.0,240.0,90.0,30.3200449186,2.96833333333
267,S270,270,SENTENCE,That's such a shame that you have cancer.,320.0,240.0,110.0,30.2474793767,3.63666666667
268,S271,271,SENTENCE,My stepfather's sick of being laid up again and again.,320.0,240.0,102.0,30.2670623145,3.37
269,S272,272,SENTENCE,I strongly disagreed with Kara's philosophy of life.,320.0,240.0,90.0,30.3200449186,2.96833333333
270,S273,273,SENTENCE,I can sense that Ray is quite depressed.,320.0,240.0,106.0,30.2568981922,3.50333333333
271,S274,274,SENTENCE,Roy is too straight and narrow to do drugs.,320.0,240.0,125.0,30.2175664786,4.13666666667
272,S275,275,SENTENCE,Kelly and David's schedules conflict.,320.0,240.0,125.0,30.2175664786,4.13666666667
273,S276,276,SENTENCE,Kathy's heritage is half Irish and half Italian.,320.0,240.0,143.0,30.1900070373,4.73666666667
274,S277,277,SENTENCE,The lawyer and the landlord entered the court.,320.0,240.0,169.0,30.3320370924,5.57166666667
275,S278,278,SENTENCE,I'm fed up with the houseparent always ordering me to sit down.,320.0,240.0,185.0,30.303030303,6.105
276,S279,279,SENTENCE,Heather's hobby is collecting rare glass bowls.,320.0,240.0,180.0,30.3115352231,5.93833333333
277,S280,280,SENTENCE,There's a tons of food in the refrigerator.,320.0,240.0,91.0,30.3164908384,3.00166666667
278,S281,281,SENTENCE,The three hockey referees had a furious argument.,320.0,240.0,96.0,30.2998421883,3.16833333333
279,S282,282,SENTENCE,"The grant is approved for $67,000,000.",320.0,240.0,136.0,30.1998519615,4.50333333333
280,S283,283,SENTENCE,Candy costs 75 cents.,320.0,240.0,74.0,30.3901437372,2.435
281,S284,284,SENTENCE,I was touched by Ella's poetry.,320.0,240.0,103.0,30.264446621,3.40333333333
282,S285,285,SENTENCE,Heavy traffic begins in the late afternoon.,320.0,240.0,102.0,30.2670623145,3.37
283,S286,286,SENTENCE,Dick subscribed to a liberal magazine.,320.0,240.0,102.0,30.2670623145,3.37
284,S287,287,SENTENCE,It was dangerous; I got out of there in a hurry.,320.0,240.0,60.0,30.482641829,1.96833333333
285,S288,288,SENTENCE,I'm mulling over the pros and cons.,320.0,240.0,128.0,30.2124311566,4.23666666667
286,S289,289,SENTENCE,Tommy was in jail for killing his psychologist. ,320.0,240.0,134.0,30.2028549962,4.43666666667
287,S290,290,SENTENCE,They announced that the steak was $5 off.,320.0,240.0,108.0,30.2521008403,3.57
288,S291,291,SENTENCE,Do you wear small or medium sweaters?,320.0,240.0,128.0,30.2124311566,4.23666666667
289,S292,292,SENTENCE,I keep all your emails.,320.0,240.0,90.0,30.3200449186,2.96833333333
290,S293,293,SENTENCE,I don't understand the jargon of mental health. ,320.0,240.0,87.0,30.3312027891,2.86833333333
291,S294,294,SENTENCE,I was shocked to learn that Sherry is slowly losing her hearing.,320.0,240.0,125.0,30.2175664786,4.13666666667
292,S295,295,SENTENCE,I overlooked Chuck's fooling around with other women.,320.0,240.0,98.0,30.2936630603,3.235
293,S296,296,SENTENCE,"Tonight's dinner, chicken, is BJ's responsibility.",320.0,240.0,82.0,30.3516347933,2.70166666667
294,S297,297,SENTENCE,PJ is so proud of getting her article published.,320.0,240.0,98.0,30.2936630603,3.235
295,S298,298,SENTENCE,You were so funny sleeping like a log while the TV was on.,320.0,240.0,123.0,30.2211302211,4.07
296,S299,299,SENTENCE,The slides of Sweden were added.,320.0,240.0,74.0,30.3901437372,2.435
297,S300,300,SENTENCE,"Which do you prefer, snowboarding, skiing or ice skating?",320.0,240.0,126.0,30.2158273381,4.17
298,S301,301,SENTENCE,"Sorry, but that IS the policy!",320.0,240.0,67.0,30.4314912945,2.20166666667
299,S302,302,SENTENCE,Why were you so angry about the toilet seat being up?,320.0,240.0,122.0,30.2229562345,4.03666666667
300,S303,303,SENTENCE,Are you addicted to tobacco?,320.0,240.0,37.0,30.0,1.23333333333
301,S304,304,SENTENCE,I had to wrap myself with a towel and walk through the hotel.,320.0,240.0,137.0,30.1983835415,4.53666666667
302,S305,305,SENTENCE,"At 16, I got drunk on a screwdriver that I assumed was orange juice.",320.0,240.0,206.0,30.1169590643,6.84
303,S306,306,SENTENCE,I support you for resisting the transfer.,320.0,240.0,72.0,30.4011259676,2.36833333333
304,S307,307,SENTENCE,The political speech from the Democrats was really brief.,320.0,240.0,76.0,30.3797468354,2.50166666667
305,S308,308,SENTENCE,Indian tea smells delightful.,320.0,240.0,119.0,30.2286198137,3.93666666667
306,S309,309,SENTENCE,The scotch tape is in the bottom drawer.,320.0,240.0,79.0,30.3651505445,2.60166666667
307,S310,310,SENTENCE,Who abandoned such a small puppy?,320.0,240.0,107.0,30.2544769086,3.53666666667
308,S311,311,SENTENCE,The Midwest often has lightning and thunder.,320.0,240.0,146.0,30.1860785665,4.83666666667
309,S312,312,SENTENCE,Selling T-shirts all over will make good money!,320.0,240.0,73.0,30.3955586398,2.40166666667
310,S313,313,SENTENCE,I'm not going near him because he's in such a bad mood.,320.0,240.0,64.0,30.4520222046,2.10166666667
311,S314,314,SENTENCE,The war in Yugoslavia was idiotic.,320.0,240.0,74.0,30.3901437372,2.435
312,S315,315,SENTENCE,The squirrel is SO cute.,320.0,240.0,54.0,30.5372290292,1.76833333333
313,S316,316,SENTENCE,It gets dark around  7:00 in the fall.,320.0,240.0,157.0,30.3577183371,5.17166666667
314,S317,317,SENTENCE,There's a big danger of getting beaten up on Elm St.,320.0,240.0,159.0,30.3531657652,5.23833333333
315,S318,318,SENTENCE,Strolling in the fall is pleasantly cool.,320.0,240.0,107.0,30.2544769086,3.53666666667
316,S319,319,SENTENCE,Washing the dishes is the sophomore class's duty.,320.0,240.0,94.0,30.3062869425,3.10166666667
317,S320,320,SENTENCE,Those electricians didn't get to bed until the wee hours.,320.0,240.0,111.0,30.2452316076,3.67
318,S321,321,SENTENCE,The waiter typically does nothing all day long.,320.0,240.0,101.0,30.2848575712,3.335
319,S322,322,SENTENCE,"I tried water skiing in 1966, but couldn't.",320.0,240.0,126.0,30.2158273381,4.17
320,S323,323,SENTENCE,I strongly advise you not to lie.,320.0,240.0,85.0,30.3390838786,2.80166666667
321,S324,324,SENTENCE,He tried archery at the age of 86.,320.0,240.0,106.0,30.2568981922,3.50333333333
322,S325,325,SENTENCE,I couldn't believe I passed trigonometry.,320.0,240.0,113.0,30.2408563782,3.73666666667
323,S326,326,SENTENCE,I'm glad that's the end of making movies in Korea for me.,320.0,240.0,106.0,30.2568981922,3.50333333333
324,S327,327,SENTENCE,Is the front door open?,320.0,240.0,64.0,30.4520222046,2.10166666667
325,S328,328,SENTENCE,The basement door is wide open.,320.0,240.0,84.0,30.343166767,2.76833333333
326,S329,329,SENTENCE,"That brick building way over there has swimming, roller skating and tennis.",320.0,240.0,157.0,30.3577183371,5.17166666667
327,S330,330,SENTENCE,I'm  starving for breakfast.,320.0,240.0,58.0,30.4995617879,1.90166666667
328,S331,331,SENTENCE,Working for the House of Representatives is appealing because of the benefits.,320.0,240.0,122.0,30.2229562345,4.03666666667
329,S332,332,SENTENCE,You could never beat me at ping pong.,320.0,240.0,74.0,30.3901437372,2.435
330,S333,333,SENTENCE,Her husband's two faced.,320.0,240.0,71.0,30.4068522484,2.335
331,S334,334,SENTENCE,I fantasize about being elected to congress.,320.0,240.0,89.0,30.3236797274,2.935
332,S335,335,SENTENCE,It's his turn to be on the committee.,320.0,240.0,45.0,30.0,1.5
333,S336,336,SENTENCE,You can really take advantage of unlocked file drawers.,320.0,240.0,85.0,30.3390838786,2.80166666667
334,S337,337,SENTENCE,It's illegal for planes to swoop down close to the houses.,320.0,240.0,111.0,30.2452316076,3.67
335,S338,338,SENTENCE,Mississippi is next to Alabama.,320.0,240.0,71.0,30.4068522484,2.335
336,S339,339,SENTENCE,"The moon is very, very far away.",320.0,240.0,67.0,30.4314912945,2.20166666667
337,S340,340,SENTENCE,Events on the sun influence the earth's weather.,320.0,240.0,74.0,30.3901437372,2.435
338,S341,341,SENTENCE,Is vodka available only in Germany?,320.0,240.0,54.0,30.5372290292,1.76833333333
339,S342,342,SENTENCE,I'm not too crazy about peeling onions.,320.0,240.0,93.0,30.30961434,3.06833333333
340,S343,343,SENTENCE,Stuck-up people are really trying to cover their weaknesses.,320.0,240.0,126.0,30.2158273381,4.17
341,S344,344,SENTENCE,Please vacuum all over and get this place really cleaned up.,320.0,240.0,103.0,30.264446621,3.40333333333
342,S345,345,SENTENCE,What's the name of the character who wore the scarlet letter A for punishment?,320.0,240.0,149.0,30.1823092505,4.93666666667
343,S346,346,SENTENCE,My reduced investment is a problem for early retirement.,320.0,240.0,148.0,30.1835486064,4.90333333333
344,S347,347,SENTENCE,Can you afford the high insurance on the convertible?,320.0,240.0,110.0,30.2474793767,3.63666666667
345,S348,348,SENTENCE,Right!  Let's go to Africa!,320.0,240.0,70.0,30.4127443881,2.30166666667
346,S349,349,SENTENCE,The New York state capital has some elegant architecture.,320.0,240.0,119.0,30.2286198137,3.93666666667
347,S350,350,SENTENCE,Joe is seething about paying alimony to his ex-wife.,320.0,240.0,111.0,30.2452316076,3.67
348,S351,351,SENTENCE,We'll get there soon.,320.0,240.0,64.0,30.4520222046,2.10166666667
349,S352,352,SENTENCE,Whew...the ambulance cut me off and just missed me.,320.0,240.0,108.0,30.2521008403,3.57
350,S353,353,SENTENCE,I'm just ecstatic that I was able to convince him.,320.0,240.0,99.0,30.2906680265,3.26833333333
351,S354,354,SENTENCE,"The article, at least five thousand words, will be due this Tuesday.",320.0,240.0,126.0,30.2158273381,4.17
352,S355,355,SENTENCE,It will be wise to have a back-up.,320.0,240.0,73.0,30.3955586398,2.40166666667
353,S356,356,SENTENCE,It was strange to have the church above the restaurant across the street from the bar.,320.0,240.0,141.0,30.1927194861,4.67
354,S357,357,SENTENCE,Can you bake this banana nut bread in half an hour?,320.0,240.0,116.0,30.2345786273,3.83666666667
355,S358,358,SENTENCE,I'm entirely ready to accept the $3000 bribe.,320.0,240.0,119.0,30.2286198137,3.93666666667
356,S359,359,SENTENCE,I want so much to be an Eagle Scout.,320.0,240.0,119.0,30.2286198137,3.93666666667
357,S360,360,SENTENCE,Any volunteers for posting this picture around?,320.0,240.0,109.0,30.2497687327,3.60333333333
358,S361,361,SENTENCE,Just north of Buffalo there is a museum specializing in butterflies.,320.0,240.0,172.0,30.3261827799,5.67166666667
359,S362,362,SENTENCE,I remember the 1950's Cadillacs with taillights looking like wings.,320.0,240.0,135.0,30.2013422819,4.47
360,S363,363,SENTENCE,The corner stairs there are still wet.,320.0,240.0,94.0,30.0,3.13333333333
361,S364,364,SENTENCE,You must send in your credits through the year or your certificate will be nullified.,320.0,240.0,134.0,30.2028549962,4.43666666667
362,S365,365,SENTENCE,Cheat once and you flunk!,320.0,240.0,67.0,30.4314912945,2.20166666667
363,S366,366,SENTENCE,Are you flexible or rigid when a change comes your way?,320.0,240.0,115.0,30.2366345311,3.80333333333
364,S367,367,SENTENCE,Be careful about the speed or you'll get a ticket.,320.0,240.0,75.0,30.3848750844,2.46833333333
365,S368,368,SENTENCE,I hate stinky cigars.,320.0,240.0,71.0,30.4068522484,2.335
366,S369,369,SENTENCE,Is there just one Catholic school for the deaf?,320.0,240.0,97.0,30.2967204581,3.20166666667
367,S370,370,SENTENCE,Did you stay at the dormitory or were you a day student?,320.0,240.0,50.0,30.0,1.66666666667
368,S371,371,SENTENCE,Do you really understand all of the Constitution?,320.0,240.0,74.0,30.3901437372,2.435
369,S372,372,SENTENCE,I admit that I blame other people a lot.,320.0,240.0,56.0,30.5177111717,1.835
370,S373,373,SENTENCE,I'm completely against drinking under the age of 18.,320.0,240.0,99.0,30.2906680265,3.26833333333
371,S374,374,SENTENCE,"When Phyllis received the Award, the audience gave her lengthy applause.",320.0,240.0,145.0,30.187369882,4.80333333333
372,S375,375,SENTENCE,Analyzing myself enabled me to understand my confusion.,320.0,240.0,160.0,30.3509326589,5.27166666667
373,S376,376,SENTENCE,Being at the parade made us happy to be together.,320.0,240.0,96.0,30.2998421883,3.16833333333
374,S377,377,SENTENCE,Cindy cut up lots of food and cooked up a storm.,320.0,240.0,77.0,30.3747534517,2.535
375,S378,378,SENTENCE,"Fruit salad contains apples, blueberries and peaches.",320.0,240.0,195.0,30.2873414445,6.43833333333
376,S379,379,SENTENCE,My license expires in May.,320.0,240.0,57.0,30.5084745763,1.86833333333
377,S380,380,SENTENCE,"Sam's been teasing me for a long time, but I'll get even.",320.0,240.0,122.0,30.2229562345,4.03666666667
378,S381,381,SENTENCE,I'm a nervous wreck because I'm flat broke.,320.0,240.0,90.0,30.3200449186,2.96833333333
379,S382,382,SENTENCE,I realized that the TTY had disconnected.,320.0,240.0,82.0,30.3516347933,2.70166666667
380,S383,383,SENTENCE,Della was wearing a turtleneck on Tuesday.,320.0,240.0,94.0,30.3062869425,3.10166666667
381,S384,384,SENTENCE,The Tigers lost both volleyball tournaments!,320.0,240.0,110.0,30.2474793767,3.63666666667
382,S385,385,SENTENCE,I woke up with an upset stomach and threw up.,320.0,240.0,89.0,30.3236797274,2.935
383,S386,386,SENTENCE,Ken fantasized a trip to the Virgin Islands on Valentines Day.,320.0,240.0,142.0,30.1913536499,4.70333333333
384,S387,387,SENTENCE,"I was stuck on the idea for a long time, then finally resolved to convert to Judaism. ",320.0,240.0,90.0,30.3200449186,2.96833333333
385,S388,388,SENTENCE,JJ speaks Spanish fluently.,320.0,240.0,87.0,30.3312027891,2.86833333333
386,S389,389,SENTENCE,Facial expression is critical in ASL.,320.0,240.0,71.0,30.4068522484,2.335
387,S390,390,SENTENCE,The state government was heavily in debt.,320.0,240.0,79.0,30.3651505445,2.60166666667
388,S391,391,SENTENCE,"The greedy, egotistical senator enjoyed being the center of attention.",320.0,240.0,134.0,30.2028549962,4.43666666667
389,S392,392,SENTENCE,"As a senior, Bruce took lacrosse, calculus and chemistry.",320.0,240.0,204.0,30.1181102362,6.77333333333
